Module,Group,Quota,No,Lowest,Lowest,Highest,Faculty,Student Type
CS2107,LECTURE 1,20,32,56,813,3590,SCHOOL OF COMPUTING,Returning Students [P]
,,13,37,1,2300,4085,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
,,20,16,1,1,600,SCHOOL OF COMPUTING,New Students [P]
CS2281,LECTURE 1,25,18,1,1,1000,SCHOOL OF COMPUTING,Returning Students [P]
,,20,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS3103,LECTURE 1,12,0,0,0,0,SCIENCE,Returning Students [P]
,,30,10,1,1,750,SCHOOL OF COMPUTING,Returning Students [P]
,,20,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS3201,LECTURE 1,30,5,1,1,500,SCHOOL OF COMPUTING,Returning Students [P]
,,14,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS3202,LECTURE 1,20,15,1,1,1939,SCHOOL OF COMPUTING,Returning Students [P]
,,5,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS3211,LECTURE 1,20,10,1,1,3900,SCHOOL OF COMPUTING,Returning Students [P]
,,11,5,1,1,500,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
,,10,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS3223,LECTURE 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
