Module,Group,Quota,No,Lowest,Lowest,Highest,Faculty,Student Type
CS5219,LECTURE 1,9,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
CS5222,LECTURE 1,10,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
CS5226,LECTURE 1,2,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
CS5233,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
CS5239,LECTURE 1,2,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
CS5241,LECTURE 1,4,2,1,1,1,SCHOOL OF COMPUTING,Returning Students and 
CS5247,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
CS5272,LECTURE 1,1,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
CS5321,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
DSC2006,LECTURE F1,1,2,200,360,360,SCHOOL OF BUSINESS,Returning Students and 
DSC2006,LECTURE F2,1,3,5,393,393,SCIENCE,Returning Students and 
,,22,10,1,1,4000,ENGINEERING,Returning Students and 
,,13,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
,,2,1,200,1,200,SCHOOL OF BUSINESS,Returning Students and 
,,66,83,1,188,1383,SCHOOL OF BUSINESS,NUS Students [G]
DSC2008,LECTURE W1,139,1,1,1,1,SCHOOL OF BUSINESS,Returning Students and 
,,50,18,1,1,1145,SCHOOL OF BUSINESS,NUS Students [G]
DSC3201,SECTIONAL TEACHING L1,10,1,400,1,400,SCIENCE,Returning Students and 
DSC3201,SECTIONAL TEACHING L2,10,0,0,0,0,SCIENCE,Returning Students and 
,,3,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and 
,,3,5,400,699,824,SCHOOL OF BUSINESS,NUS Students [G]
DSC3202,SECTIONAL TEACHING R1,9,0,0,0,0,SCIENCE,Returning Students and 
,,1,4,1,1500,1500,SCHOOL OF BUSINESS,Returning Students and 
,,4,5,1,150,1770,SCHOOL OF BUSINESS,NUS Students [G]
DSC3203,SECTIONAL TEACHING C1,8,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and 
,,1,3,1100,1597,1597,SCHOOL OF BUSINESS,NUS Students [G]
DSC3203,SECTIONAL TEACHING C2,3,2,1,1,150,SCHOOL OF BUSINESS,Returning Students and 
,,2,2,771,1,1502,SCHOOL OF BUSINESS,NUS Students [G]
DSC3213,SECTIONAL TEACHING P1,6,1,1,1,1,SCHOOL OF BUSINESS,Returning Students and 
,,4,3,1,1,1347,SCHOOL OF BUSINESS,NUS Students [G]
DSC3214,SECTIONAL TEACHING N1,17,2,1,1,100,SCHOOL OF BUSINESS,Returning Students and 
,,5,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
DSC3216,SECTIONAL TEACHING F1,9,3,803,1,1372,SCHOOL OF BUSINESS,Returning Students and 
,,5,1,501,1,501,SCHOOL OF BUSINESS,NUS Students [G]
DSC4211C,SECTIONAL TEACHING G1,3,2,10,1,935,SCHOOL OF BUSINESS,Returning Students and 
