Module,Group,Quota,No,Lowest,Lowest,Highest,Faculty,Student Type
DSC4211A,SECTIONAL TEACHING H1,11,1,1,1,1,SCHOOL OF BUSINESS,NUS Students [P]
EA1101,SECTIONAL TEACHING 2,1,2,5,21,21,UNIVERSITY ADMINISTRATION,NUS Students [P]
EA1101,SECTIONAL TEACHING 3,8,1,10,1,10,UNIVERSITY ADMINISTRATION,NUS Students [P]
EC1101E,LECTURE 1,31,3,200,1,300,ARTS & SOCIAL SCIENCES,NUS Students [P]
EC1301,LECTURE 1,14,25,1,1000,3000,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
EC1301,LECTURE 2,6,15,100,1019,2565,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
EC2303,LECTURE 1,1,10,1,1501,1501,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
EC2373,LECTURE 1,1,8,1,800,800,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
EC3101,LECTURE 1,2,9,200,745,1661,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
EC3303,LECTURE 1,1,8,3,818,818,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
EC3311,LECTURE 1,5,11,400,1089,1656,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
EC3322,LECTURE 1,2,13,125,875,941,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
EC3332,LECTURE 1,1,6,350,1000,1000,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
EC3333,LECTURE 1,15,15,1,1,705,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
EC3341,LECTURE 1,33,23,1,1,1314,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
EC3371,LECTURE 1,3,9,100,582,2219,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
EC3381,LECTURE 1,1,2,541,1079,1079,ARTS & SOCIAL SCIENCES,NUS Students [P, G]
EC4102,LECTURE 1,1,3,700,862,862,ARTS & SOCIAL SCIENCES,NUS Students [P]
EC4303,SEMINAR-STYLE MODULE CLASS 1,9,4,1,1,100,ARTS & SOCIAL SCIENCES,NUS Students [P]
EC4333,LECTURE 1,2,5,1,766,1000,ARTS & SOCIAL SCIENCES,NUS Students [P]
EC4371,LECTURE 1,28,2,100,1,452,ARTS & SOCIAL SCIENCES,NUS Students [P]
EE2001,LECTURE L1,64,0,0,0,0,ENGINEERING,NUS Students [P]
EE2001,LECTURE L2,51,1,1,1,1,ENGINEERING,NUS Students [P]
EE2001,LECTURE L3,38,0,0,0,0,ENGINEERING,NUS Students [P]
EE2004,LECTURE ALL,45,4,1,1,2000,ENGINEERING,NUS Students [P, G]
EE2005,LECTURE ALL,14,0,0,0,0,ENGINEERING,NUS Students [P, G]
EE2005E,LECTURE 1,322,1,1,1,1,ENGINEERING,NUS Students [P]
EE2006,LECTURE ALL,32,0,0,0,0,ENGINEERING,NUS Students [P, G]
EE2006E,LECTURE 1,192,1,1,1,1,ENGINEERING,NUS Students [P]
EE2007E,LECTURE 1,26,0,0,0,0,ENGINEERING,NUS Students [P]
EE2009,LECTURE ALL,9,1,10,1,10,ENGINEERING,NUS Students [P]
EE2010,PACKAGED LECTURE 1,7,0,0,0,0,ENGINEERING,NUS Students [P, G]
EE2010,PACKAGED LECTURE 2,12,0,0,0,0,ENGINEERING,NUS Students [P, G]
EE2010,PACKAGED LECTURE 3,12,0,0,0,0,ENGINEERING,NUS Students [P, G]
EE2010,PACKAGED LECTURE 4,9,0,0,0,0,ENGINEERING,NUS Students [P, G]
EE2011,LECTURE ALL,36,0,0,0,0,ENGINEERING,NUS Students [P]
EE2011E,LECTURE 1,217,0,0,0,0,ENGINEERING,NUS Students [P]
EE2013,LECTURE ALL,18,9,1,1,6000,ENGINEERING,NUS Students [P]
EE3001,LECTURE P,195,3,500,1,3000,ENGINEERING,NUS Students [P]
EE3101,PACKAGED LECTURE 1,108,4,1,1,1500,ENGINEERING,NUS Students [P]
EE3208,PACKAGED LECTURE 1,50,7,1,1,100,ENGINEERING,NUS Students [P]
EE3304,PACKAGED LECTURE 1,113,5,1,1,100,ENGINEERING,NUS Students [P]
EE3406,PACKAGED LECTURE 1,209,4,1,1,100,ENGINEERING,NUS Students [P]
EE3406E,LECTURE 1,41,0,0,0,0,ENGINEERING,NUS Students [P]
EE3601,PACKAGED LECTURE 1,53,3,2,1,500,ENGINEERING,NUS Students [P]
EE3701,PACKAGED LECTURE 1,1,1,5623,1,5623,ENGINEERING,NUS Students [P]
